mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.094574737548828,0.11221436064025812,0.24460878372192382,0.07887296531804705,,sqrt,2,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8584215376074066,0.8690773232234172,0.8679200239156207,0.8798567827855225,0.8846459045496358,0.8719843144163205,0.00928665270984396,156,0.9911404187478465,0.9932241670932969,0.9916666666666667,0.9921812482874927,0.9942720734451951,0.9924969148480995,0.0011233096601780208
2.903885316848755,0.35883388109615927,0.5021177291870117,0.17036537504635554,,sqrt,2,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8605954338564867,0.8732410812215705,0.8763025408519667,0.8838336722937019,0.8908434637955345,0.8769632384038522,0.010218214323492465,3,0.9916670871338774,0.9932262735221795,0.993232870869942,0.9937449827104605,0.9947937250480197,0.9933329878568958,0.0010099633142010725
1.1925629138946534,0.20009041300610164,0.2660682201385498,0.16338199919576693,,sqrt,2,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8565302139145358,0.8692795996700995,0.8827379486788662,0.8794925558149042,0.8868638068166347,0.874980824979008,0.010905622029569961,38,0.9869762517696976,0.989059972278194,0.9869766832393642,0.98697165793012,0.9885449461765656,0.9877059022787883,0.0009100291492160231
1.802556324005127,0.23740253025301883,0.7222813129425049,0.11966843847233637,,sqrt,2,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8482421717802479,0.8690596343714294,0.8805188151682918,0.8857876932511696,0.8910155166021743,0.8749247662346626,0.01519585096543954,41,0.9890558157975915,0.990097910694932,0.988013287310594,0.9885324714469867,0.9885457625297527,0.9888490495559713,0.0007061316694836562
3.1239152908325196,0.37800690204436016,0.378358793258667,0.03435833906260149,,sqrt,2,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8542892300182405,0.8692565345912564,0.8828871963722688,0.8837725546058881,0.8910155166021743,0.8762442064379655,0.013037219740419699,10,0.9885416389084206,0.990097910694932,0.9869775140420991,0.9895699254064674,0.9911507352941177,0.9892675448692072,0.0014211634827373542
1.2761219024658204,0.08992424087591247,0.2501834869384766,0.05161865715077677,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8382548815218427,0.8732180293501048,0.8723665845062059,0.8753485509383006,0.8990984930183058,0.871657307866952,0.019418058237434956,165,0.9692890157632019,0.9667210083462673,0.9698155392745804,0.9692528999838783,0.9719227904696026,0.9694002507675062,0.0016581976072920317
1.8221451759338378,0.18372289490092003,0.3424540519714355,0.08973346216527245,,sqrt,2,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8485469176730457,0.8753833157545217,0.8846812216369068,0.8776453371834564,0.8907602071395175,0.8754033998774895,0.014478997399931269,24,0.970331116913493,0.9698015373522144,0.9703200213976828,0.9718861554209873,0.971882222018362,0.9708442106205479,0.0008704393910249327
2.8250869274139405,0.2957814004748992,0.3839712142944336,0.10738699390821572,,sqrt,2,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.8484102016057631,0.8775582285877991,0.8827069652908067,0.8713081671415005,0.8866853710277416,0.8733337867307223,0.013485217230469727,96,0.9672330074952821,0.9718724998652463,0.9687991330642213,0.9718856997901104,0.9724084192724936,0.9704397518974707,0.002049098489475526
1.1048039436340331,0.10792082636915912,0.3084886074066162,0.11967752483382986,,sqrt,4,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8527910956418575,0.8651115099827057,0.8787714077608574,0.8873548430946093,0.8929311256384028,0.8753919964236866,0.014687683906467979,25,0.9610045881039535,0.9640944105029845,0.9635816142167009,0.9625149236786593,0.9626003197131613,0.9627591712430918,0.00106044603817814
1.7155562877655028,0.11175573465612072,0.31621246337890624,0.07309591373082322,,sqrt,4,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8506392413444906,0.8691068249184805,0.8805188151682918,0.8817551323274795,0.8887885150940192,0.8741617057705522,0.013348218389427948,63,0.9620012957657533,0.9666653699149669,0.9640987817575677,0.9641124965087019,0.9661905448656597,0.9646136977625298,0.0016755172806928267
