mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.011501216888428,0.11070170593251817,0.04152369499206543,0.0012987265818713582,0.8,0.1,7,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.8539486194658608,0.870428800143768,0.8739804929222108,0.8775391003083155,0.8739743741292821,0.8699742773938874,0.00832232401958532,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.070501184463501,0.023618009753020395,0.027288007736206054,0.0015063092570742167,1.0,0.05,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.8545519948871476,0.8706442317587734,0.8738634795259853,0.877909387923692,0.8866187279980385,0.8727175644187273,0.010543217026353987,6,0.9268468426056508,0.9299855341167377,0.9308363826741013,0.9245993726198044,0.9233351672777033,0.9271206598587994,0.00292492460980201
0.9463978290557862,0.029261696536756258,0.02771172523498535,0.0018575251116122642,1.0,0.05,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.8565237621941911,0.8772241518172595,0.8700240317857053,0.882051369268299,0.8757598811046398,0.8723166392340189,0.00877924344441773,9,0.9236970767707265,0.9263476704989013,0.9282148924380607,0.9225458129377169,0.9248480926009975,0.9251307090492806,0.001990479531169277
1.946964406967163,0.05398696166379259,0.034844398498535156,0.003458033992762712,1.0,0.05,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.8522908834586467,0.8621009740548325,0.8741568082034142,0.87984297310531,0.8742913199809751,0.8685365917606358,0.009978759465518851,32,0.9531283277787501,0.96198494693996,0.9588670435645549,0.9551821793721845,0.9511434987040488,0.9560611992718997,0.003912077163961384
1.750402307510376,0.04809912210247504,0.032696533203125,0.0016539744601872844,1.0,0.05,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.854352858549006,0.8621009740548325,0.8657672305251577,0.8796654472762777,0.8696739956478926,0.8663121012106334,0.00837458233444553,42,0.9541248028323873,0.9573279149276516,0.9547369023872619,0.951032216180316,0.953198187171204,0.9540840046997643,0.0020517787066785874
2.110072612762451,0.0355353803198494,0.02998671531677246,0.001280652401180061,1.0,0.05,5,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8504098592425581,0.8706020471948742,0.8717717288591957,0.8777411286630037,0.8828259188203256,0.8706701365559916,0.01104046149774663,15,0.9765706469620887,0.9765846443228454,0.9755740181363346,0.9755054037844122,0.9739804893978198,0.9756430405207002,0.0009523503165569157
2.1874953269958497,0.09033170776252883,0.03119235038757324,0.0034698787003946885,1.0,0.05,5,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8523829669872195,0.8664389354591719,0.8695111530850873,0.8757655306579043,0.8739613426778313,0.8676119857734429,0.008290965251293808,35,0.9745046527525769,0.976084968203234,0.9792187499999999,0.9739916715458826,0.976594687323982,0.9760789459651351,0.0018417116177242793
3.84527702331543,0.1375880505778088,0.038173246383666995,0.0019564569469923175,1.0,0.05,5,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.8601619293443697,0.870606504696733,0.8637689843739963,0.8775391003083155,0.8805957368490688,0.8705344511144967,0.007793080530425152,17,0.9968741630931256,0.9989583333333333,0.9963549698573462,0.9963558086158834,0.9973966541496307,0.9971879858098639,0.0009656699215308079
3.721502590179443,0.16452976232733427,0.04866137504577637,0.014442153881058148,1.0,0.05,5,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.8585810132091446,0.8682024460445864,0.857627321981424,0.8672716914734049,0.8763060021278366,0.8655976949672792,0.006884990968050551,44,0.9963537482160656,0.9984374797831459,0.9968758163309388,0.9942757630233082,0.9958349781399349,0.9963555570986786,0.0013565854822413634
3.7716391563415526,0.1186786260100926,0.03339681625366211,0.0016239415275617094,1.0,0.05,7,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.8582838490527621,0.8767311423033869,0.8719656356955332,0.8713482312440646,0.8746496335996301,0.8705956983790755,0.006451398774197392,16,0.9953137470813302,0.9963558114592135,0.9963549698573462,0.9958349817175418,0.9973954197062967,0.9962509859643458,0.000690363075676678
