mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8512376308441162,0.07157988418177212,0.0194183349609375,0.003307026003174477,0.8,0.1,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.8554291529541973,0.8798861748939205,0.8404810881906992,0.8776741617310406,0.8651070749818767,0.863715530550347,0.014606662070847442,89,0.9973974825932431,0.9984375028880508,0.9973958381467514,0.9968737536644703,0.9968741820746242,0.9973957518734279,0.0005709230008470588
0.7012304782867431,0.10187489494657907,0.016982316970825195,0.000943153029361915,0.8,0.1,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8597404385023231,0.8901850659326852,0.8492125812558682,0.8735494059562043,0.8756928981600843,0.869676077961433,0.01406623625240974,9,0.9953174365444315,0.9958349672460433,0.9963558114592135,0.9989587466140806,0.996354591985428,0.9965643107698394,0.0012575702169615305
0.6648479461669922,0.0688343220900429,0.015053319931030273,0.0015890426942455171,0.8,0.1,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8534677829733828,0.8880568658280924,0.8533235521030332,0.8718632005582918,0.879781436774874,0.8692985676475349,0.01395819832775708,13,0.995316632577662,0.9963554102389893,0.9963553991877842,0.9968758163175906,0.9958324938996882,0.9961471504443429,0.0005303701168084542
1.3333272457122802,0.11067124280440954,0.022463417053222655,0.003999473367397895,0.8,0.1,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.8680279968461968,0.8838086883692765,0.8461555437750552,0.8717852890165929,0.8796701561828587,0.869889534837996,0.013113084521158827,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2742937564849854,0.11299912416444893,0.021569013595581055,0.0021465683183383454,0.8,0.1,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.8516958495150274,0.8858036256588099,0.8444076059377783,0.8698883861509656,0.8860535642597216,0.8675698063044607,0.017134569261463593,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8386130332946777,0.13255021957412363,0.027881097793579102,0.0043760135855919055,0.8,0.1,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8638650429345558,0.8733245923929687,0.844203673161892,0.8716276237146964,0.8717423295306559,0.8649526523469537,0.010885287048205924,75,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.7742656230926515,0.12425369887483631,0.030132341384887695,0.0049607263001074185,0.8,0.1,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8538642373464564,0.8838265168311605,0.8402258384186095,0.8676226545676375,0.881924530621381,0.865492755557049,0.016639146861970232,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.353587770462036,0.08149164478052864,0.024257993698120116,0.005085146989522062,0.8,0.1,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.8577764015057975,0.8899824277056415,0.8450369371482176,0.8734742228533248,0.880124641035998,0.8692789260497958,0.016024026500444644,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.50373215675354,0.14243786748315032,0.030370521545410156,0.00927148795796539,0.8,0.1,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.8514902153876421,0.8757444275208963,0.8511564418998724,0.8635850066918057,0.8721147981997037,0.862818177939984,0.010182552979214842,94,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.1934742450714113,0.12590742460349444,0.029036521911621094,0.001583014157024367,0.8,0.1,7,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.865854716205227,0.8878458030994049,0.8448036819811013,0.8733123368762385,0.877840195101783,0.8699313466527508,0.014442487155034498,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.3561771869659425,0.18709189886421512,0.029064226150512695,0.00541066504495162,0.8,0.1,7,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.8597544637147315,0.8777540436899106,0.8396647546978036,0.8635850066918057,0.8760988274841888,0.863371419255688,0.013740311039194012,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.642007827758789,0.19314418731868188,0.023879241943359376,0.0011925480869987364,0.8,0.1,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.8638863575320389,0.8816741616796561,0.8450750469043151,0.87090972466401,0.8799756250170666,0.8683041831594173,0.013273113286884228,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
