mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03217668533325195,0.0037527447169196813,0.008371400833129882,0.002984946792013784,gini,20,4,20,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8340202189975234,0.8205417804927287,0.7901695138494035,0.8182458421396109,0.8570089795389298,0.8239972670036393,0.02181544814869465,86,0.9179203394747851,0.9133729243521153,0.9279173945486778,0.9250421255102187,0.9169638114171753,0.9202433190605944,0.005390245002360982
0.0313685417175293,0.003377408769137991,0.008179712295532226,0.0020653161934568788,gini,20,8,2,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8170954931111929,0.8332873527916631,0.7946632610067369,0.8317447882044252,0.8620565710089705,0.8277694932245977,0.02205361801362315,63,0.910713347385398,0.9149277980028152,0.9201160746615162,0.9200640138668439,0.9162920421683298,0.9164226552169806,0.003514219508943593
0.03137955665588379,0.0035722450797989248,0.00932011604309082,0.003158166059575855,gini,20,8,5,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8170954931111929,0.8332873527916631,0.7946632610067369,0.8317447882044252,0.8620565710089705,0.8277694932245977,0.02205361801362315,63,0.910713347385398,0.9149277980028152,0.9201160746615162,0.9200640138668439,0.9162920421683298,0.9164226552169806,0.003514219508943593
0.035128307342529294,0.00685644595378633,0.007285404205322266,0.0005084549163118588,gini,20,8,10,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8170954931111929,0.8332873527916631,0.7946632610067369,0.8317447882044252,0.8620565710089705,0.8277694932245977,0.02205361801362315,63,0.910713347385398,0.9149277980028152,0.9201160746615162,0.9200640138668439,0.9162920421683298,0.9164226552169806,0.003514219508943593
0.03407735824584961,0.012294573125974298,0.006800222396850586,0.00042422943797603926,gini,20,8,20,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.8184919682745929,0.8290629118739173,0.8043490057150238,0.8397865853658537,0.8556631855699379,0.8294707313598652,0.017574197884455297,54,0.9048078691312279,0.9082991694934125,0.9181739847088604,0.9124029278295214,0.9088350288022833,0.9105037959930611,0.004528294191493161
0.03449678421020508,0.0030847412214443926,0.00712742805480957,0.0008550428820280074,gini,,1,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7864806205754176,0.8268280478223365,0.8147251672439794,0.7969785958138034,0.8388272618303106,0.8127679386571695,0.019083669338343767,136,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03573145866394043,0.0018672837032059641,0.009434270858764648,0.0025059095352458326,gini,,1,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7892587306190261,0.7955624950860917,0.8136668618016082,0.7933942386009674,0.8363403702103794,0.8056445392636146,0.017474575259363627,153,0.9843624789637195,0.9801450057512413,0.9833380776160378,0.986937268268332,0.9869565401183195,0.98434787414353,0.002537483207912541
0.03377280235290527,0.0019164409857758311,0.006889486312866211,0.0004432408659891601,gini,,1,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7888751143186796,0.8150873055400932,0.8179018819425952,0.7854956054874087,0.844217663895325,0.8103155142368204,0.021472761059797563,145,0.9587514769078177,0.9587015929378969,0.9629108636743701,0.9649664666060948,0.9550792738742544,0.9600819348000869,0.0034803323903938306
0.03698344230651855,0.004919244929137177,0.00780191421508789,0.0018146281146139251,gini,,1,20,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8119590818974497,0.8030946297443224,0.813307075158474,0.812008955865717,0.8592384226702089,0.8199216330672344,0.01999361419788354,111,0.9338406345676776,0.9320141048736174,0.9450972147375544,0.9376011457645461,0.933347278169333,0.9363800756225457,0.0047368311873225875
0.03578295707702637,0.004722784197266118,0.008023643493652343,0.0007262424440089378,gini,,2,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7939833213930254,0.8193562763923193,0.8140454635426102,0.7940253306219482,0.8375364693344135,0.8117893722568633,0.016479548638103997,143,0.9769334878314102,0.9732211873850987,0.9754275895606833,0.9737043775348373,0.9748209325855993,0.9748215149795257,0.0013142907246126948
0.03490080833435059,0.0024678646595596623,0.007523584365844727,0.0008842268823048185,gini,,2,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7968540873427945,0.8125259605399792,0.8213136283107694,0.7793739102401244,0.8142736711184319,0.8048682515104197,0.0150448735973526,155,0.9738046692303939,0.9700908377864484,0.9706833547520449,0.9662527753916944,0.9732795550651875,0.9708222384451538,0.0026969436983570187
0.031935930252075195,0.001960767005395597,0.006593847274780273,0.0002796166590413727,gini,,2,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7842849059376837,0.8157236467236466,0.8113607453826447,0.7687157612157612,0.8370764442634351,0.8034323007046342,0.02415668296029273,159,0.9487272664341394,0.9504428375353237,0.9492691392647991,0.9522856009193547,0.945490309630467,0.9492430307568167,0.0022381411860114995
0.0319666862487793,0.002507401044992936,0.007436037063598633,0.0007518426218674403,gini,,2,20,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8088337548664299,0.8036123360908966,0.8051827794561934,0.8136950729748261,0.8522860985852799,0.8167220083947251,0.018117443005316362,114,0.9264992501402239,0.9194990002561518,0.9384270627384133,0.9280015684859951,0.9222340957287354,0.9269321954699039,0.0064928808104014624
0.03110337257385254,0.001978961609438365,0.007554483413696289,0.0010645097673009285,gini,,4,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8006006514943319,0.8190691823008682,0.8005658738687593,0.8033039507397305,0.8430589293975924,0.8133197175602564,0.016384308474934942,130,0.9440088590211525,0.949223627854652,0.9429089269953683,0.949206079017284,0.9449960141160688,0.946068701400905,0.0026523379185415656
0.03280415534973145,0.005049683794599911,0.007444047927856445,0.0010942393361399953,gini,,4,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8006006514943319,0.8190691823008682,0.8005658738687593,0.8033039507397305,0.8430589293975924,0.8133197175602564,0.016384308474934942,130,0.9440088590211525,0.949223627854652,0.9429089269953683,0.949206079017284,0.9449960141160688,0.946068701400905,0.0026523379185415656
0.030201482772827148,0.0026652345965490053,0.00704803466796875,0.0005313531184428947,gini,,4,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8090224591957593,0.8197573094372527,0.7967398989898989,0.8040117482950265,0.8372125454261264,0.8133487922688127,0.01408758809043727,127,0.937728955384393,0.9394902189044606,0.9386718366752473,0.9454962490431531,0.9387363174427008,0.940024715489991,0.0027922797532274903
0.03417439460754394,0.0062262247288299745,0.009084796905517578,0.0020651509681899392,gini,,4,20,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8340202189975234,0.8205417804927287,0.7901695138494035,0.8182458421396109,0.8570089795389298,0.8239972670036393,0.02181544814869465,86,0.9179203394747851,0.9133729243521153,0.9279173945486778,0.9250421255102187,0.9169638114171753,0.9202433190605944,0.005390245002360982
0.0332672119140625,0.00433441686512846,0.01027684211730957,0.00370262825295106,gini,,8,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8170954931111929,0.8332873527916631,0.7946632610067369,0.8317447882044252,0.8620565710089705,0.8277694932245977,0.02205361801362315,63,0.910713347385398,0.9149277980028152,0.9201160746615162,0.9200640138668439,0.9162920421683298,0.9164226552169806,0.003514219508943593
0.03500280380249023,0.010199546222767005,0.00795431137084961,0.0022987940990290517,gini,,8,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8170954931111929,0.8332873527916631,0.7946632610067369,0.8317447882044252,0.8620565710089705,0.8277694932245977,0.02205361801362315,63,0.910713347385398,0.9149277980028152,0.9201160746615162,0.9200640138668439,0.9162920421683298,0.9164226552169806,0.003514219508943593
0.028901052474975587,0.0028072103943922147,0.006818962097167969,0.0003181452516739386,gini,,8,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8170954931111929,0.8332873527916631,0.7946632610067369,0.8317447882044252,0.8620565710089705,0.8277694932245977,0.02205361801362315,63,0.910713347385398,0.9149277980028152,0.9201160746615162,0.9200640138668439,0.9162920421683298,0.9164226552169806,0.003514219508943593
0.029567432403564454,0.003243912594206119,0.006829500198364258,0.0005747049657389841,gini,,8,20,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.8184919682745929,0.8290629118739173,0.8043490057150238,0.8397865853658537,0.8556631855699379,0.8294707313598652,0.017574197884455297,54,0.9048078691312279,0.9082991694934125,0.9181739847088604,0.9124029278295214,0.9088350288022833,0.9105037959930611,0.004528294191493161
0.03188319206237793,0.0005204071157253072,0.009896087646484374,0.0028292147985812905,entropy,5,1,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8500507278562218,0.8451711122097004,0.015737777936407054,13,0.883345831510942,0.8908597564020906,0.881466682460605,0.887321965101246,0.8792759783942278,0.8844540427738223,0.0041526605959770705
0.03206310272216797,0.002874811145789691,0.007346057891845703,0.0010970980032231083,entropy,5,1,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8500507278562218,0.8451711122097004,0.015737777936407054,13,0.883345831510942,0.8908597564020906,0.881466682460605,0.887321965101246,0.8792759783942278,0.8844540427738223,0.0041526605959770705
0.03213505744934082,0.00533329016749176,0.00681920051574707,0.0005108440042939369,entropy,5,1,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8500507278562218,0.8451711122097004,0.015737777936407054,13,0.883345831510942,0.8908597564020906,0.881466682460605,0.887321965101246,0.8792759783942278,0.8844540427738223,0.0041526605959770705
0.029464340209960936,0.0012172124320715487,0.006701469421386719,0.000267860148801687,entropy,5,1,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8500507278562218,0.8451711122097004,0.015737777936407054,13,0.883345831510942,0.8908597564020906,0.881466682460605,0.887321965101246,0.8792759783942278,0.8844540427738223,0.0041526605959770705
0.03303508758544922,0.005115381382552108,0.00805959701538086,0.0006446593889419608,entropy,5,2,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8519793407110554,0.8455568347806672,0.015875677553026976,5,0.8827864046729552,0.8903218455269144,0.881466682460605,0.8867779028105548,0.8777015555829908,0.8838108782108041,0.004360379641331664
0.032561206817626955,0.00595871206195399,0.007056522369384766,0.000638361075550739,entropy,5,2,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8519793407110554,0.8455568347806672,0.015875677553026976,5,0.8827864046729552,0.8903218455269144,0.881466682460605,0.8867779028105548,0.8777015555829908,0.8838108782108041,0.004360379641331664
0.032178497314453124,0.0028131516224326972,0.007586193084716797,0.00035305695550535125,entropy,5,2,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8519793407110554,0.8455568347806672,0.015875677553026976,5,0.8827864046729552,0.8903218455269144,0.881466682460605,0.8867779028105548,0.8777015555829908,0.8838108782108041,0.004360379641331664
0.029693222045898436,0.001473204066589444,0.0066740989685058595,0.0004132204728750309,entropy,5,2,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8519793407110554,0.8455568347806672,0.015875677553026976,5,0.8827864046729552,0.8903218455269144,0.881466682460605,0.8867779028105548,0.8777015555829908,0.8838108782108041,0.004360379641331664
0.03214578628540039,0.0027940037038139435,0.007275724411010742,0.0009693274906218274,entropy,5,4,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8519793407110554,0.8455568347806672,0.015875677553026976,5,0.8827864046729552,0.8903218455269144,0.8798174111181143,0.8867779028105548,0.8777015555829908,0.883481023942306,0.004581987769420837
0.033969449996948245,0.00576451587258197,0.007363271713256836,0.0006569554342047564,entropy,5,4,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8519793407110554,0.8455568347806672,0.015875677553026976,5,0.8827864046729552,0.8903218455269144,0.8798174111181143,0.8867779028105548,0.8777015555829908,0.883481023942306,0.004581987769420837
0.030612659454345704,0.00209873054778814,0.006949710845947266,0.0006225011193635254,entropy,5,4,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8519793407110554,0.8455568347806672,0.015875677553026976,5,0.8827864046729552,0.8903218455269144,0.8798174111181143,0.8867779028105548,0.8777015555829908,0.883481023942306,0.004581987769420837
0.03556857109069824,0.006486519980119037,0.008959102630615234,0.0033253882864563104,entropy,5,4,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8243617972434608,0.8567569921384762,0.8294840880556696,0.865201955754674,0.8519793407110554,0.8455568347806672,0.015875677553026976,5,0.8827864046729552,0.8903218455269144,0.8798174111181143,0.8867779028105548,0.8777015555829908,0.883481023942306,0.004581987769420837
0.031780052185058597,0.001338479078063593,0.012882232666015625,0.009951717813902845,entropy,5,8,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8224346383246091,0.8567569921384762,0.8294840880556696,0.8681527821408217,0.8519793407110554,0.8457615682741263,0.017146594539967263,1,0.882975727593914,0.8903218455269144,0.8798174111181143,0.885073110896688,0.8777015555829908,0.8831779301437244,0.004380682353484906
0.04286890029907227,0.01420723304602562,0.012743473052978516,0.011440995578346878,entropy,5,8,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8224346383246091,0.8567569921384762,0.8294840880556696,0.8681527821408217,0.8519793407110554,0.8457615682741263,0.017146594539967263,1,0.882975727593914,0.8903218455269144,0.8798174111181143,0.885073110896688,0.8777015555829908,0.8831779301437244,0.004380682353484906
0.04145050048828125,0.010606889706000306,0.00813589096069336,0.00101137422716881,entropy,5,8,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8224346383246091,0.8567569921384762,0.8294840880556696,0.8681527821408217,0.8519793407110554,0.8457615682741263,0.017146594539967263,1,0.882975727593914,0.8903218455269144,0.8798174111181143,0.885073110896688,0.8777015555829908,0.8831779301437244,0.004380682353484906
0.034038543701171875,0.0057280535691029925,0.013918685913085937,0.013602502502285794,entropy,5,8,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.8224346383246091,0.8567569921384762,0.8294840880556696,0.8681527821408217,0.8519793407110554,0.8457615682741263,0.017146594539967263,1,0.882975727593914,0.8903218455269144,0.8798174111181143,0.885073110896688,0.8777015555829908,0.8831779301437244,0.004380682353484906
0.052826881408691406,0.012470603404334224,0.009802865982055663,0.005103035751868353,entropy,10,1,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8195604161546655,0.8547130130253134,0.8231445720824806,0.8022312113217419,0.8162001063700802,0.8231698637908563,0.017291637870733723,91,0.9901034749377333,0.976468926693155,0.9802913434057772,0.99010306583494,0.9906167131937644,0.985516704813074,0.005953989315183962
0.04232931137084961,0.006032995617019525,0.008743000030517579,0.002873146395846368,entropy,10,1,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8133164117440225,0.8522933754087021,0.8236219105486915,0.8108644859813084,0.8115518480409719,0.8223296063447393,0.01567382686255543,99,0.9822754580775344,0.9706956936865192,0.972413595171048,0.9817092215467175,0.9838466733832902,0.9781881283730218,0.005488265739132466
0.04877948760986328,0.010433655221857152,0.01080012321472168,0.0068861288825399665,entropy,10,1,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8208333333333333,0.8501271929101627,0.8101836176904865,0.8150471817809499,0.8180164888331929,0.8228415629096251,0.014091102758479548,95,0.966080266017305,0.9533023299897461,0.9615099208246678,0.9622299273664393,0.9676367741813604,0.9621518436759038,0.004984957757760204
0.05402884483337402,0.010226670087753811,0.010750627517700196,0.007504955063963648,entropy,10,1,20,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8340258847764974,0.8414790333057705,0.8301450991851635,0.8147996062080487,0.8099633241726746,0.8260825895296309,0.011864120981472574,72,0.9335646028370201,0.9338979565126344,0.9371571440266115,0.929207189407092,0.9386553321097878,0.9344964449786293,0.003273481459104214
0.04487643241882324,0.007370091432049182,0.008898687362670899,0.003857766666448286,entropy,10,2,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8289107339413476,0.8498741810240233,0.8267047306212855,0.8006740542066629,0.7878501001793973,0.8188027599945433,0.02198527964371647,113,0.9764431656770072,0.9664029093364028,0.9719046037341486,0.9790284205308706,0.9796272112836313,0.9746812621124121,0.0049538966505980435
0.04593663215637207,0.008776396428444097,0.008454132080078124,0.0016540459642302519,entropy,10,2,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.818524651310438,0.8483238506938271,0.8252049746278879,0.7973642896975329,0.8180739101978831,0.8214983353055139,0.016348511199147438,106,0.9759740587288462,0.9643473156734487,0.9676697899055589,0.9785064437677323,0.9764625868725868,0.9725920389896345,0.005542623583033086
0.04297151565551758,0.012366554073377374,0.009260463714599609,0.004530259406619253,entropy,10,2,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8208333333333333,0.8519751145275253,0.7971038488043916,0.8273060460046029,0.8201848076245208,0.8234806300588747,0.017550924004796478,90,0.959096758911588,0.9490317030274972,0.9584094608741959,0.9585672165146676,0.962919055047121,0.957604838875014,0.004594321809848884
0.05331511497497558,0.01928216367231359,0.011151981353759766,0.004344723785992274,entropy,10,2,20,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8298223714858997,0.8397147711244967,0.8301450991851635,0.8089299545845231,0.816047366047366,0.8249319124854898,0.01099658707433077,82,0.9320900380784511,0.932309580641796,0.9350443707709619,0.9270793666494538,0.9355222922948,0.9324091296870926,0.003005141610528397
0.04837164878845215,0.00951021976919376,0.00820908546447754,0.0016314130090701107,entropy,10,4,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8270373688887016,0.8518230875889754,0.8110839508368227,0.8316978193146416,0.8189553730267378,0.8281195199311758,0.013784241726833735,60,0.9580677325668089,0.9501604283328421,0.9515603891848391,0.958674929749953,0.9572593137564471,0.9551445587181779,0.0035543911091759197
0.045563793182373045,0.005618206027370682,0.009551286697387695,0.004202251642164221,entropy,10,4,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8270373688887016,0.8518230875889754,0.8110839508368227,0.8316978193146416,0.8189553730267378,0.8281195199311758,0.013784241726833735,60,0.9580677325668089,0.9501604283328421,0.9515603891848391,0.958674929749953,0.9572593137564471,0.9551445587181779,0.0035543911091759197
0.03897814750671387,0.002478601522470578,0.007639932632446289,0.000700746743401325,entropy,10,4,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8282100140712946,0.8538526649191788,0.7949111623312912,0.8404820199442634,0.8217112092545447,0.8278334141041144,0.019791344189949375,62,0.949581848847273,0.9459699762410743,0.944135663798962,0.9560721949119393,0.9545694065499046,0.9500658180698306,0.004659093219461263
0.061364030838012694,0.021104920324183478,0.019270706176757812,0.022739085932427572,entropy,10,4,20,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8488332223350503,0.8463098018745957,0.8204669465945593,0.8311139310782408,0.8291659428681721,0.8351779689501238,0.010765302498722346,33,0.9263799173033926,0.9316604746722789,0.9321378615164227,0.9213643670616974,0.929768600314548,0.9282622441736679,0.003999033689048523
0.048476648330688474,0.017279468753233475,0.018291282653808593,0.014843981451615302,entropy,10,8,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8507164205344586,0.8441568643248468,0.8227684458165189,0.8495880642481307,0.8244180316216192,0.8383295653091147,0.012246016527453942,17,0.9215783594430769,0.9315641384270931,0.9292124542124542,0.9193017244205152,0.9302399845786967,0.9263793322163671,0.004958937467483027
0.0409965991973877,0.007153460044167916,0.011725330352783203,0.0034554349080572846,entropy,10,8,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8507164205344586,0.8441568643248468,0.8227684458165189,0.8495880642481307,0.8244180316216192,0.8383295653091147,0.012246016527453942,17,0.9215783594430769,0.9315641384270931,0.9292124542124542,0.9193017244205152,0.9302399845786967,0.9263793322163671,0.004958937467483027
0.052204227447509764,0.01080610693987234,0.010904932022094726,0.0026948363702996095,entropy,10,8,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8507164205344586,0.8441568643248468,0.8227684458165189,0.8495880642481307,0.8244180316216192,0.8383295653091147,0.012246016527453942,17,0.9215783594430769,0.9315641384270931,0.9292124542124542,0.9193017244205152,0.9302399845786967,0.9263793322163671,0.004958937467483027
0.04111227989196777,0.008767184875400836,0.01022944450378418,0.0032795184584329556,entropy,10,8,20,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.8483321900755919,0.8367796908728171,0.8207846169533003,0.8525503621251185,0.8299747664130488,0.8376843252879752,0.011663891966636128,29,0.9204148228127502,0.9228724734298955,0.9250238590771082,0.9138847355791789,0.9260185146032768,0.9216428811004418,0.004330958947243563
0.043267345428466795,0.0045820485466577365,0.008308219909667968,0.002088478483538757,entropy,15,1,2,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8149853271943056,0.8464965929947297,0.8139735745988197,0.826283189255943,0.8207804606714285,0.8245038289430454,0.011850733286485707,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05033292770385742,0.01135882552944152,0.00816192626953125,0.0006949314318361072,entropy,15,1,5,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.815148997916297,0.8606496234469598,0.8065704879166418,0.812188973322845,0.814407610907611,0.8217931387020709,0.01965953266932028,100,0.9895669971577228,0.9885285752373935,0.9890483620411911,0.9900923350920608,0.9911432957915561,0.9896759130639848,0.0008998540352540893
0.040157318115234375,0.0029146318160494103,0.007668399810791015,0.0015406578150122627,entropy,15,1,10,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8182966245803733,0.8480303864241004,0.8094151836969001,0.8177266005549627,0.8154114419781763,0.8217760474469025,0.013498843462778909,103,0.9686219178502061,0.9680941476723398,0.969694946622589,0.9697816468679143,0.9686169358192565,0.9689619189664611,0.000662861150902684
0.04447484016418457,0.003411449781233868,0.007310247421264649,0.0014403638556962383,entropy,15,1,20,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8340258847764974,0.841913917667246,0.8143279064854438,0.8147996062080487,0.8099633241726746,0.8230061278619821,0.0125834240949715,92,0.9335646028370201,0.9393393010870597,0.9443402922741816,0.929207189407092,0.9386553321097878,0.9370213435430281,0.005188832576027615
0.04947366714477539,0.009302525377874665,0.009997701644897461,0.002954523887868958,entropy,15,2,2,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8060302940352045,0.8430252405442423,0.8070711040603814,0.8088170981741629,0.7962104378030535,0.8122308349234089,0.016010444527948847,139,0.9843082886168223,0.9843150475549094,0.9869323181035574,0.9885028057466345,0.984314489149863,0.9856745898343574,0.0017404421130396243
0.0497373104095459,0.009094639351910749,0.008951425552368164,0.0014198385006655224,entropy,15,2,5,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8063256837944823,0.8471115688180625,0.8100372801712769,0.7992372939560438,0.8137767046634756,0.8152977062806682,0.01661650631059165,119,0.9811689507272462,0.9817136645421277,0.9827522385082391,0.9869382031347982,0.9801260649793756,0.9825398243783574,0.0023570712558667385
0.05325765609741211,0.010148901298374252,0.011564159393310547,0.004087082750956489,entropy,15,2,10,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8227631294091604,0.8581118467034247,0.8028647816338293,0.8085511960104945,0.8214954009595048,0.8227572709432828,0.019230507394657627,96,0.9611927732857718,0.9628755082205603,0.9655085482219602,0.9660923605977286,0.9628489206625803,0.9637036221977203,0.0018267172101134915
0.04688839912414551,0.004536115488724181,0.008782243728637696,0.0017830009548327887,entropy,15,2,20,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8298223714858997,0.837945391602057,0.8143279064854438,0.8089299545845231,0.816047366047366,0.821414598041058,0.01075966996493364,107,0.9320900380784511,0.937759364546366,0.9416884126381152,0.9270793666494538,0.9355222922948,0.9348278948414371,0.0049734888295698
0.05008678436279297,0.015832181343372127,0.01009817123413086,0.006256255299192316,entropy,15,4,2,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8270373688887016,0.8618198002148872,0.8058171485273256,0.8298196752680768,0.8049826541346261,0.8258953294067235,0.02072556721504404,73,0.9591420661410245,0.9586530120084338,0.9613383968788234,0.9603386514367209,0.9609484008427338,0.9600841054615472,0.0010315535538037122
